>
2012 01 02  23 41 36   55928.987222   9.9444E-01
2012 01 02  23 51 36   55928.994167   9.2902E-01
2012 01 03  00 01 36   55929.001111   8.5226E-01
2012 01 03  00 11 36   55929.008056   8.0852E-01
2012 01 03  00 21 36   55929.015000   7.4340E-01
2012 01 03  00 31 36   55929.021944   6.8925E-01
2012 01 03  00 41 36   55929.028889   6.1315E-01
2012 01 03  00 51 36   55929.035833   5.5534E-01
2012 01 03  01 01 36   55929.042778   4.9914E-01
2012 01 03  01 11 36   55929.049722   4.0572E-01
2012 01 03  01 21 36   55929.056667   3.0596E-01
2012 01 03  01 31 36   55929.063611   2.1971E-01
2012 01 03  01 41 36   55929.070556   1.7645E-01
2012 01 03  01 51 36   55929.077500   1.5650E-01
2012 01 03  02 01 36   55929.084444   9.1908E-02
2012 01 03  02 11 36   55929.091389   1.9479E-03
2012 01 03  02 21 36   55929.098333  -5.7599E-02
2012 01 03  02 31 36   55929.105278  -1.3978E-01
2012 01 03  02 41 36   55929.112222  -1.9522E-01
2012 01 03  02 51 36   55929.119167  -2.7034E-01
2012 01 03  03 01 36   55929.126111  -3.4475E-01
2012 01 03  03 11 36   55929.133056  -4.0700E-01
2012 01 03  03 21 36   55929.140000  -4.8664E-01
2012 01 03  03 31 36   55929.146944  -5.8333E-01
2012 01 03  03 41 36   55929.153889  -6.8391E-01
2012 01 03  03 51 36   55929.160833  -7.3573E-01
2012 01 03  04 01 36   55929.167778  -8.1378E-01
2012 01 03  04 11 36   55929.174722  -8.5344E-01
2012 01 03  04 21 36   55929.181667  -9.2055E-01
2012 01 03  04 31 36   55929.188611  -9.6438E-01
2012 01 03  04 41 36   55929.195556  -9.5703E-01
2012 01 03  04 51 36   55929.202500  -9.6786E-01
2012 01 03  05 01 36   55929.209444  -9.4942E-01
2012 01 03  05 11 36   55929.216389  -9.4855E-01
2012 01 03  05 21 36   55929.223333  -9.0363E-01
2012 01 03  05 31 36   55929.230278  -8.6392E-01
2012 01 03  05 41 36   55929.237222  -7.8794E-01
2012 01 03  05 51 36   55929.244167  -7.3602E-01
2012 01 03  06 01 36   55929.251111  -6.6674E-01
2012 01 03  06 11 36   55929.258056  -5.8813E-01
2012 01 03  06 21 36   55929.265000  -5.5795E-01
2012 01 03  06 31 36   55929.271944  -4.8497E-01
2012 01 03  06 41 36   55929.278889  -4.4479E-01
2012 01 03  06 51 36   55929.285833  -3.6196E-01
2012 01 03  07 01 36   55929.292778  -2.9752E-01
2012 01 03  07 11 36   55929.299722  -1.9837E-01
2012 01 03  07 21 36   55929.306667  -1.2960E-01
2012 01 03  07 31 36   55929.313611  -5.7319E-02
2012 01 03  07 41 36   55929.320556   4.3610E-04
2012 01 03  07 51 36   55929.327500   9.4459E-02
2012 01 03  08 01 36   55929.334444   1.9964E-01
2012 01 03  08 11 36   55929.341389   3.0087E-01
2012 01 03  08 21 36   55929.348333   3.8818E-01
2012 01 03  08 31 36   55929.355278   4.6914E-01
2012 01 03  08 41 36   55929.362222   5.7284E-01
2012 01 03  08 51 36   55929.369167   6.6633E-01
2012 01 03  09 01 36   55929.376111   7.5682E-01
2012 01 03  09 11 36   55929.383056   8.3554E-01
2012 01 03  09 21 36   55929.390000   9.1058E-01
2012 01 03  09 31 36   55929.396944   9.9005E-01
2012 01 03  09 41 36   55929.403889   1.0403E+00
2012 01 03  09 51 36   55929.410833   1.0836E+00
2012 01 03  10 01 36   55929.417778   1.1283E+00
2012 01 03  10 11 36   55929.424722   1.1832E+00
2012 01 03  10 21 36   55929.431667   1.2480E+00
2012 01 03  10 31 36   55929.438611   1.2866E+00
2012 01 03  10 41 36   55929.445556   1.3213E+00
2012 01 03  10 51 36   55929.452500   1.3495E+00
2012 01 03  11 01 36   55929.459444   1.3808E+00
2012 01 03  11 11 36   55929.466389   1.4087E+00
2012 01 03  11 21 36   55929.473333   1.4157E+00
2012 01 03  11 31 36   55929.480278   1.4142E+00
2012 01 03  11 41 36   55929.487222   1.3980E+00
2012 01 03  11 51 36   55929.494167   1.3806E+00
2012 01 03  12 01 36   55929.501111   1.3509E+00
2012 01 03  12 11 36   55929.508056   1.2905E+00
2012 01 03  12 21 36   55929.515000   1.2235E+00
2012 01 03  12 31 36   55929.521944   1.1439E+00
2012 01 03  12 41 36   55929.528889   1.0649E+00
2012 01 03  12 51 36   55929.535833   9.6392E-01
2012 01 03  13 01 36   55929.542778   8.5817E-01
2012 01 03  13 11 36   55929.549722   7.5042E-01
2012 01 03  13 21 36   55929.556667   6.4361E-01
2012 01 03  13 31 36   55929.563611   5.6295E-01
2012 01 03  13 41 36   55929.570556   4.4998E-01
2012 01 03  13 51 36   55929.577500   3.4301E-01
2012 01 03  14 01 36   55929.584444   2.4837E-01
2012 01 03  14 11 36   55929.591389   1.5105E-01
2012 01 03  14 21 36   55929.598333   4.7198E-02
2012 01 03  14 31 36   55929.605278  -4.2618E-02
2012 01 03  14 41 36   55929.612222  -1.4076E-01
2012 01 03  14 51 36   55929.619167  -2.2276E-01
2012 01 03  15 01 36   55929.626111  -2.9544E-01
2012 01 03  15 11 36   55929.633056  -3.6554E-01
2012 01 03  15 21 36   55929.640000  -4.5204E-01
2012 01 03  15 31 36   55929.646944  -5.3542E-01
2012 01 03  15 41 36   55929.653889  -6.0476E-01
2012 01 03  15 51 36   55929.660833  -6.9138E-01
2012 01 03  16 01 36   55929.667778  -7.3638E-01
2012 01 03  16 11 36   55929.674722  -8.3766E-01
2012 01 03  16 21 36   55929.681667  -8.7921E-01
2012 01 03  16 31 36   55929.688611  -9.4672E-01
2012 01 03  16 41 36   55929.695556  -9.9497E-01
2012 01 03  16 51 36   55929.702500  -1.0358E+00
2012 01 03  17 01 36   55929.709444  -1.0671E+00
2012 01 03  17 11 36   55929.716389  -1.0842E+00
2012 01 03  17 21 36   55929.723333  -1.1135E+00
2012 01 03  17 31 36   55929.730278  -1.1080E+00
2012 01 03  17 41 36   55929.737222  -1.1287E+00
2012 01 03  17 51 36   55929.744167  -1.0855E+00
2012 01 03  18 01 36   55929.751111  -1.0732E+00
2012 01 03  18 11 36   55929.758056  -1.0224E+00
2012 01 03  18 21 36   55929.765000  -9.6358E-01
2012 01 03  18 31 36   55929.771944  -9.0032E-01
2012 01 03  18 41 36   55929.778889  -8.4445E-01
2012 01 03  18 51 36   55929.785833  -7.8233E-01
2012 01 03  19 01 36   55929.792778  -7.2000E-01
2012 01 03  19 11 36   55929.799722  -6.3856E-01
2012 01 03  19 21 36   55929.806667  -5.6653E-01
2012 01 03  19 31 36   55929.813611  -4.9468E-01
2012 01 03  19 41 36   55929.820556  -4.3047E-01
2012 01 03  19 51 36   55929.827500  -3.4198E-01
2012 01 03  20 01 36   55929.834444  -2.8751E-01
2012 01 03  20 11 36   55929.841389  -2.1015E-01
2012 01 03  20 21 36   55929.848333  -1.5140E-01
2012 01 03  20 31 36   55929.855278  -7.1755E-02
2012 01 03  20 41 36   55929.862222   3.4243E-02
2012 01 03  20 51 36   55929.869167   1.1470E-01
2012 01 03  21 01 36   55929.876111   2.1817E-01
2012 01 03  21 11 36   55929.883056   3.0248E-01
2012 01 03  21 21 36   55929.890000   3.8955E-01
2012 01 03  21 31 36   55929.896944   4.7972E-01
2012 01 03  21 41 36   55929.903889   5.8715E-01
2012 01 03  21 51 36   55929.910833   6.8192E-01
2012 01 03  22 01 36   55929.917778   7.8362E-01
