>
     0.243206  -4.8836E+01
     0.245939  -5.2188E+01
     0.248672  -4.4040E+01
     0.251404  -5.7010E+01
     0.254137  -6.9583E+01
     0.256870  -3.9115E+01
     0.259602  -5.1862E+01
     0.262335  -3.9184E+01
     0.265068  -3.6787E+01
     0.267800  -4.0463E+01
     0.270533  -4.6611E+01
     0.273266  -4.7364E+01
     0.275998  -4.7264E+01
     0.278731  -4.5016E+01
     0.281463  -4.1994E+01
     0.284196  -4.1589E+01
     0.286929  -4.4793E+01
     0.289661  -4.4169E+01
     0.292394  -4.4011E+01
     0.295127  -4.4233E+01
     0.297859  -4.5682E+01
     0.300592  -5.3205E+01
     0.303325  -4.4900E+01
     0.306057  -4.3256E+01
     0.308790  -4.3551E+01
     0.311523  -5.2992E+01
     0.314255  -4.4766E+01
     0.316988  -4.0662E+01
     0.319721  -5.2243E+01
     0.322453  -5.4728E+01
     0.325186  -4.8717E+01
     0.327919  -4.2156E+01
     0.330651  -4.7914E+01
     0.333384  -3.9516E+01
     0.336117  -4.9432E+01
     0.338849  -4.4388E+01
     0.341582  -4.9808E+01
     0.344315  -4.9060E+01
     0.347047  -5.9708E+01
     0.349780  -5.1776E+01
     0.352513  -4.8330E+01
     0.355245  -4.2329E+01
     0.357978  -5.2116E+01
     0.360710  -4.8606E+01
     0.363443  -4.2202E+01
     0.366176  -5.3298E+01
     0.368908  -5.0388E+01
     0.371641  -4.5157E+01
     0.374374  -4.4557E+01
     0.377106  -4.6625E+01
     0.379839  -4.7602E+01
     0.382572  -5.5073E+01
     0.385304  -4.4921E+01
     0.388037  -4.9510E+01
     0.390770  -4.2737E+01
     0.393502  -4.7739E+01
     0.396235  -4.5312E+01
     0.398968  -4.5710E+01
     0.401700  -4.2640E+01
     0.404433  -3.9678E+01
     0.407166  -4.6455E+01
     0.409898  -4.6599E+01
     0.412631  -4.1549E+01
     0.415364  -4.8670E+01
     0.418096  -5.3077E+01
     0.420829  -5.0251E+01
     0.423562  -4.3510E+01
     0.426294  -4.3756E+01
     0.429027  -4.0581E+01
     0.431760  -5.4322E+01
     0.434492  -4.6281E+01
     0.437225  -4.6652E+01
     0.439957  -4.2672E+01
     0.442690  -4.3983E+01
     0.445423  -4.1733E+01
     0.448155  -4.3633E+01
     0.450888  -5.0481E+01
     0.453621  -5.7905E+01
     0.456353  -4.6857E+01
     0.459086  -4.8622E+01
     0.461819  -4.5642E+01
     0.464551  -4.7038E+01
     0.467284  -5.2679E+01
     0.470017  -5.1104E+01
     0.472749  -5.7556E+01
     0.475482  -4.5786E+01
     0.478215  -5.4611E+01
     0.480947  -5.3521E+01
     0.483680  -4.5636E+01
     0.486413  -4.9610E+01
     0.489145  -5.2217E+01
     0.491878  -4.5961E+01
     0.494611  -4.5155E+01
     0.497343  -4.1600E+01
     0.500076  -4.6805E+01
     0.502809  -4.9350E+01
     0.505541  -4.8078E+01
     0.508274  -5.2195E+01
     0.511007  -4.8108E+01
     0.513739  -5.3815E+01
     0.516472  -5.3321E+01
     0.519204  -5.0314E+01
     0.521937  -4.6281E+01
     0.524670  -4.8164E+01
     0.527402  -5.3323E+01
     0.530135  -5.0425E+01
     0.532868  -5.9141E+01
     0.535600  -4.8285E+01
     0.538333  -6.6182E+01
     0.541066  -6.0541E+01
     0.543798  -5.8431E+01
     0.546531  -5.1651E+01
     0.549264  -4.6300E+01
     0.551996  -5.1730E+01
     0.554729  -4.8217E+01
     0.557462  -4.5869E+01
     0.560194  -5.9814E+01
     0.562927  -5.9316E+01
     0.565660  -5.0324E+01
     0.568392  -5.5940E+01
     0.571125  -5.2929E+01
     0.573858  -6.1548E+01
     0.576590  -4.4124E+01
     0.579323  -5.4215E+01
     0.582056  -5.6483E+01
     0.584788  -5.7928E+01
     0.587521  -4.6866E+01
     0.590254  -5.7046E+01
     0.592986  -5.2782E+01
     0.595719  -4.8250E+01
     0.598451  -5.3055E+01
     0.601184  -5.3085E+01
     0.603917  -5.4400E+01
     0.606649  -5.8528E+01
     0.609382  -6.2490E+01
     0.612115  -5.2660E+01
     0.614847  -4.5081E+01
     0.617580  -5.6877E+01
     0.620313  -5.1101E+01
     0.623045  -4.8739E+01
     0.625778  -5.2140E+01
     0.628511  -4.7575E+01
     0.631243  -5.0052E+01
     0.633976  -4.6865E+01
     0.636709  -5.9335E+01
     0.639441  -4.9181E+01
     0.642174  -5.4999E+01
     0.644907  -4.8118E+01
     0.647639  -5.1715E+01
     0.650372  -4.9153E+01
     0.653105  -4.7344E+01
     0.655837  -4.7405E+01
     0.658570  -6.6177E+01
     0.661303  -6.5864E+01
     0.664035  -5.2357E+01
     0.666768  -4.5630E+01
     0.669501  -5.9966E+01
     0.672233  -5.0306E+01
     0.674966  -4.4698E+01
     0.677698  -5.3627E+01
     0.680431  -5.0165E+01
     0.683164  -5.5405E+01
     0.685896  -5.8426E+01
     0.688629  -5.0550E+01
     0.691362  -4.8471E+01
     0.694094  -4.8851E+01
     0.696827  -6.3345E+01
     0.699560  -4.5781E+01
     0.702292  -4.9071E+01
     0.705025  -5.0394E+01
     0.707758  -5.5348E+01
     0.710490  -4.9233E+01
     0.713223  -5.2369E+01
     0.715956  -5.1432E+01
     0.718688  -5.5453E+01
     0.721421  -5.8339E+01
     0.724154  -5.4233E+01
     0.726886  -6.4192E+01
     0.729619  -4.7266E+01
     0.732352  -4.9494E+01
     0.735084  -6.1431E+01
     0.737817  -5.3135E+01
     0.740550  -5.1013E+01
     0.743282  -5.5835E+01
     0.746015  -5.5338E+01
     0.748748  -5.1710E+01
     0.751480  -5.8587E+01
     0.754213  -5.1645E+01
     0.756945  -5.1643E+01
     0.759678  -5.5274E+01
     0.762411  -5.6698E+01
     0.765143  -5.8171E+01
     0.767876  -5.4174E+01
     0.770609  -5.6655E+01
     0.773341  -6.1804E+01
     0.776074  -5.3398E+01
     0.778807  -6.7495E+01
     0.781539  -5.3528E+01
     0.784272  -6.0214E+01
     0.787005  -6.2878E+01
     0.789737  -5.5495E+01
     0.792470  -5.3151E+01
     0.795203  -5.8360E+01
     0.797935  -5.6346E+01
     0.800668  -4.8841E+01
     0.803401  -5.7383E+01
     0.806133  -5.4196E+01
     0.808866  -5.4157E+01
     0.811599  -6.4572E+01
     0.814331  -5.5839E+01
     0.817064  -5.6873E+01
     0.819797  -5.8614E+01
     0.822529  -5.8155E+01
     0.825262  -7.5395E+01
     0.827995  -4.7961E+01
     0.830727  -5.8716E+01
     0.833460  -5.9147E+01
     0.836193  -5.7658E+01
     0.838925  -6.5191E+01
     0.841658  -5.9946E+01
     0.844390  -6.0973E+01
     0.847123  -5.6458E+01
     0.849856  -5.2244E+01
     0.852588  -5.4723E+01
     0.855321  -5.4815E+01
     0.858054  -4.6469E+01
     0.860786  -5.2311E+01
     0.863519  -5.0032E+01
     0.866252  -5.5783E+01
     0.868984  -4.6669E+01
     0.871717  -6.2026E+01
     0.874450  -6.0389E+01
     0.877182  -5.2689E+01
     0.879915  -5.8183E+01
     0.882648  -4.9879E+01
     0.885380  -6.1565E+01
     0.888113  -5.4441E+01
     0.890846  -5.6072E+01
     0.893578  -5.8046E+01
     0.896311  -4.8811E+01
     0.899044  -5.0228E+01
     0.901776  -5.1769E+01
     0.904509  -5.8260E+01
     0.907242  -5.9284E+01
     0.909974  -5.3763E+01
     0.912707  -6.6039E+01
     0.915440  -5.8925E+01
     0.918172  -5.0513E+01
     0.920905  -4.8656E+01
     0.923637  -5.7094E+01
     0.926370  -5.3314E+01
     0.929103  -6.3439E+01
     0.931835  -5.7442E+01
     0.934568  -5.0840E+01
     0.937301  -5.8492E+01
     0.940033  -5.8456E+01
     0.942766  -4.9574E+01
     0.945499  -5.9302E+01
     0.948231  -6.2878E+01
     0.950964  -5.2264E+01
     0.953697  -5.3750E+01
     0.956429  -4.8260E+01
     0.959162  -5.7772E+01
     0.961895  -4.7564E+01
     0.964627  -4.6323E+01
     0.967360  -4.5073E+01
     0.970093  -5.0015E+01
     0.972825  -5.9969E+01
     0.975558  -6.2134E+01
     0.978291  -6.5393E+01
     0.981023  -5.2210E+01
     0.983756  -4.9971E+01
     0.986489  -5.1764E+01
     0.989221  -7.2897E+01
     0.991954  -5.2391E+01
     0.994687  -5.5408E+01
     0.997419  -6.0365E+01
     1.000152  -5.9463E+01
     1.002884  -5.4768E+01
     1.005617  -5.3112E+01
     1.008350  -4.9016E+01
     1.011082  -5.8173E+01
     1.013815  -6.0805E+01
     1.016548  -5.3130E+01
     1.019280  -5.3749E+01
     1.022013  -5.3490E+01
     1.024746  -5.2412E+01
     1.027478  -5.8404E+01
     1.030211  -5.1043E+01
     1.032944  -5.7320E+01
     1.035676  -5.7727E+01
     1.038409  -6.4383E+01
     1.041142  -5.1014E+01
     1.043874  -7.0985E+01
     1.046607  -5.1562E+01
     1.049340  -7.1227E+01
     1.052072  -5.8892E+01
     1.054805  -6.1832E+01
     1.057538  -5.2200E+01
     1.060270  -5.4568E+01
     1.063003  -4.9310E+01
     1.065736  -5.5175E+01
     1.068468  -5.7661E+01
     1.071201  -6.5608E+01
     1.073934  -6.1834E+01
     1.076666  -6.9398E+01
     1.079399  -6.2045E+01
     1.082131  -5.3245E+01
     1.084864  -5.4709E+01
     1.087597  -5.2609E+01
     1.090329  -5.3226E+01
     1.093062  -6.7695E+01
     1.095795  -7.3467E+01
     1.098527  -5.4534E+01
     1.101260  -7.6626E+01
     1.103993  -5.6910E+01
     1.106725  -5.8501E+01
     1.109458  -5.3285E+01
     1.112191  -5.5191E+01
     1.114923  -5.5730E+01
     1.117656  -6.5446E+01
     1.120389  -5.6063E+01
     1.123121  -5.4672E+01
     1.125854  -6.2182E+01
     1.128587  -5.9238E+01
     1.131319  -5.4702E+01
     1.134052  -5.7023E+01
     1.136785  -6.5559E+01
     1.139517  -5.4155E+01
     1.142250  -6.2729E+01
     1.144983  -6.6171E+01
     1.147715  -7.4734E+01
     1.150448  -5.7275E+01
     1.153181  -5.9805E+01
     1.155913  -5.8797E+01
     1.158646  -5.0202E+01
     1.161378  -5.5680E+01
     1.164111  -5.2102E+01
     1.166844  -5.2663E+01
     1.169576  -5.6059E+01
     1.172309  -5.3706E+01
     1.175042  -6.0236E+01
     1.177774  -5.5984E+01
     1.180507  -6.3658E+01
     1.183240  -5.7043E+01
     1.185972  -5.5900E+01
     1.188705  -6.1622E+01
     1.191438  -6.1536E+01
     1.194170  -5.7481E+01
     1.196903  -5.7541E+01
     1.199636  -6.9346E+01
     1.202368  -6.9829E+01
     1.205101  -5.8517E+01
     1.207834  -7.3068E+01
     1.210566  -6.0346E+01
     1.213299  -5.9209E+01
     1.216032  -4.8259E+01
     1.218764  -6.1691E+01
     1.221497  -7.5116E+01
     1.224230  -5.2865E+01
     1.226962  -7.0144E+01
     1.229695  -5.0827E+01
     1.232428  -5.8635E+01
     1.235160  -5.3988E+01
     1.237893  -5.4024E+01
     1.240625  -5.3181E+01
     1.243358  -6.0849E+01
     1.246091  -5.9855E+01
     1.248823  -6.8130E+01
     1.251556  -5.4968E+01
     1.254289  -5.5741E+01
     1.257021  -7.2392E+01
     1.259754  -5.8206E+01
     1.262487  -5.2379E+01
     1.265219  -5.4747E+01
     1.267952  -5.8563E+01
     1.270685  -5.9510E+01
     1.273417  -5.4737E+01
     1.276150  -5.3019E+01
     1.278883  -6.4607E+01
     1.281615  -6.8218E+01
     1.284348  -5.9634E+01
     1.287081  -6.4577E+01
     1.289813  -5.3310E+01
     1.292546  -5.5874E+01
     1.295279  -5.9939E+01
     1.298011  -6.6820E+01
     1.300744  -6.1769E+01
     1.303477  -6.3450E+01
     1.306209  -6.7111E+01
     1.308942  -6.4887E+01
     1.311675  -5.2165E+01
     1.314407  -5.9586E+01
     1.317140  -5.0836E+01
     1.319872  -5.3989E+01
     1.322605  -5.7179E+01
     1.325338  -5.7754E+01
     1.328070  -5.3463E+01
     1.330803  -6.3881E+01
     1.333536  -5.5500E+01
     1.336268  -5.9216E+01
     1.339001  -6.1303E+01
     1.341734  -6.7907E+01
     1.344466  -5.8835E+01
     1.347199  -5.3549E+01
     1.349932  -6.2268E+01
     1.352664  -5.6823E+01
     1.355397  -5.4452E+01
     1.358130  -5.8388E+01
     1.360862  -5.5771E+01
     1.363595  -6.1259E+01
     1.366328  -5.6032E+01
     1.369060  -5.9074E+01
     1.371793  -5.6270E+01
     1.374526  -6.5109E+01
     1.377258  -5.5021E+01
     1.379991  -6.9477E+01
     1.382724  -5.8834E+01
     1.385456  -5.4069E+01
     1.388189  -5.9243E+01
     1.390922  -5.3028E+01
     1.393654  -5.6606E+01
     1.396387  -6.0091E+01
     1.399119  -5.8864E+01
     1.401852  -6.6327E+01
     1.404585  -6.1478E+01
     1.407317  -5.2019E+01
     1.410050  -5.8797E+01
     1.412783  -5.5495E+01
     1.415515  -5.7450E+01
     1.418248  -5.3267E+01
     1.420981  -5.2325E+01
     1.423713  -7.1568E+01
     1.426446  -5.7666E+01
     1.429179  -5.6814E+01
     1.431911  -5.8834E+01
     1.434644  -5.6041E+01
     1.437377  -6.4028E+01
     1.440109  -6.6209E+01
     1.442842  -5.7539E+01
     1.445575  -6.1963E+01
     1.448307  -5.5908E+01
     1.451040  -7.7401E+01
     1.453773  -6.8087E+01
     1.456505  -6.0504E+01
     1.459238  -5.5154E+01
     1.461971  -5.8415E+01
     1.464703  -5.8717E+01
     1.467436  -5.6784E+01
     1.470169  -5.8673E+01
     1.472901  -6.1668E+01
     1.475634  -5.8529E+01
     1.478366  -6.8162E+01
     1.481099  -5.7104E+01
     1.483832  -5.5025E+01
     1.486564  -6.0396E+01
     1.489297  -5.7123E+01
     1.492030  -5.7083E+01
     1.494762  -5.6676E+01
     1.497495  -6.5083E+01
     1.500228  -5.9316E+01
     1.502960  -5.7695E+01
     1.505693  -5.7772E+01
     1.508426  -5.4013E+01
     1.511158  -5.2658E+01
     1.513891  -5.8264E+01
     1.516624  -5.4591E+01
     1.519356  -6.0255E+01
     1.522089  -6.7583E+01
     1.524822  -5.6271E+01
     1.527554  -5.4947E+01
     1.530287  -5.8857E+01
     1.533020  -7.0417E+01
     1.535752  -5.8284E+01
     1.538485  -5.9913E+01
     1.541218  -6.1064E+01
     1.543950  -5.2577E+01
     1.546683  -6.4809E+01
     1.549416  -5.9649E+01
     1.552148  -6.8456E+01
     1.554881  -5.6242E+01
     1.557613  -5.5401E+01
     1.560346  -5.7361E+01
     1.563079  -5.2672E+01
     1.565811  -5.2585E+01
     1.568544  -5.8447E+01
     1.571277  -6.2225E+01
     1.574009  -5.9225E+01
     1.576742  -6.5309E+01
     1.579475  -7.1259E+01
     1.582207  -5.8376E+01
     1.584940  -6.9771E+01
     1.587673  -5.8987E+01
     1.590405  -6.7942E+01
     1.593138  -5.0490E+01
     1.595871  -5.8882E+01
     1.598603  -5.4973E+01
     1.601336  -6.7161E+01
     1.604069  -5.4515E+01
     1.606801  -6.0504E+01
     1.609534  -6.6838E+01
     1.612267  -6.0109E+01
     1.614999  -5.6724E+01
     1.617732  -6.5738E+01
     1.620465  -6.2426E+01
     1.623197  -5.8117E+01
     1.625930  -5.2848E+01
     1.628663  -6.7013E+01
     1.631395  -5.7515E+01
     1.634128  -6.8415E+01
     1.636860  -7.5595E+01
     1.639593  -5.4322E+01
     1.642326  -6.2950E+01
     1.645058  -5.6144E+01
     1.647791  -5.4071E+01
     1.650524  -5.5805E+01
     1.653256  -5.3197E+01
     1.655989  -5.2540E+01
     1.658722  -6.1093E+01
     1.661454  -5.6238E+01
     1.664187  -5.7585E+01
     1.666920  -5.9861E+01
     1.669652  -6.5780E+01
     1.672385  -6.0593E+01
     1.675118  -5.9699E+01
     1.677850  -6.2765E+01
     1.680583  -5.6175E+01
     1.683316  -5.2377E+01
     1.686048  -5.3832E+01
     1.688781  -6.6067E+01
     1.691514  -5.5105E+01
     1.694246  -6.0084E+01
     1.696979  -5.1182E+01
     1.699712  -5.7869E+01
     1.702444  -5.4422E+01
     1.705177  -5.9472E+01
     1.707910  -5.8086E+01
     1.710642  -5.9279E+01
     1.713375  -5.5028E+01
     1.716107  -5.3411E+01
     1.718840  -5.4067E+01
     1.721573  -6.1524E+01
     1.724305  -5.5804E+01
     1.727038  -5.3157E+01
     1.729771  -5.4924E+01
     1.732503  -5.4046E+01
     1.735236  -5.8142E+01
     1.737969  -6.9358E+01
     1.740701  -5.7980E+01
     1.743434  -6.2070E+01
     1.746167  -6.6326E+01
     1.748899  -5.4881E+01
     1.751632  -5.8107E+01
     1.754365  -6.9605E+01
     1.757097  -5.3129E+01
     1.759830  -5.4203E+01
     1.762563  -5.3017E+01
     1.765295  -5.5996E+01
     1.768028  -5.4266E+01
     1.770761  -7.2849E+01
     1.773493  -5.3824E+01
     1.776226  -5.4657E+01
     1.778959  -5.0791E+01
     1.781691  -6.5242E+01
     1.784424  -5.6803E+01
     1.787157  -7.1130E+01
     1.789889  -5.5602E+01
     1.792622  -5.4676E+01
     1.795354  -4.7358E+01
     1.798087  -5.0329E+01
     1.800820  -4.8545E+01
     1.803552  -6.6672E+01
     1.806285  -7.1078E+01
     1.809018  -5.4705E+01
     1.811750  -6.4930E+01
     1.814483  -5.9927E+01
     1.817216  -5.4922E+01
     1.819948  -4.9120E+01
     1.822681  -4.8069E+01
     1.825414  -5.8508E+01
     1.828146  -5.1393E+01
     1.830879  -4.9936E+01
     1.833612  -5.7172E+01
     1.836344  -4.7573E+01
     1.839077  -5.0723E+01
     1.841810  -6.9532E+01
     1.844542  -5.1017E+01
     1.847275  -5.3007E+01
     1.850008  -5.0905E+01
     1.852740  -4.4939E+01
     1.855473  -4.6335E+01
     1.858206  -3.5915E+01
     1.860938  -3.7532E+01
     1.863671  -3.5742E+01
     1.866404  -4.2705E+01
     1.869136  -4.5250E+01
     1.871869  -4.6922E+01
     1.874601  -5.2916E+01
     1.877334  -5.9540E+01
     1.880067  -5.4935E+01
     1.882799  -5.0677E+01
     1.885532  -5.0020E+01
     1.888265  -6.4092E+01
     1.890997  -6.4921E+01
     1.893730  -5.1017E+01
     1.896463  -6.0430E+01
     1.899195  -5.1202E+01
     1.901928  -4.4743E+01
     1.904661  -5.7262E+01
     1.907393  -6.6495E+01
     1.910126  -6.1181E+01
     1.912859  -5.8489E+01
     1.915591  -5.6576E+01
     1.918324  -6.4879E+01
     1.921057  -6.3206E+01
     1.923789  -4.6335E+01
     1.926522  -4.1429E+01
     1.929255  -4.9333E+01
     1.931987  -5.0066E+01
     1.934720  -3.6871E+01
     1.937453  -4.4819E+01
     1.940185  -5.9925E+01
     1.942918  -4.7350E+01
     1.945651  -5.7512E+01
     1.948383  -4.8674E+01
     1.951116  -5.0733E+01
     1.953848  -5.2170E+01
     1.956581  -5.2516E+01
     1.959314  -4.3397E+01
     1.962046  -4.3733E+01
     1.964779  -3.9838E+01
     1.967512  -4.7100E+01
     1.970244  -4.8920E+01
     1.972977  -5.0383E+01
     1.975710  -5.1867E+01
     1.978442  -5.6880E+01
     1.981175  -6.1396E+01
     1.983908  -4.7327E+01
     1.986640  -7.8411E+01
     1.989373  -5.1318E+01
     1.992106  -4.9581E+01
     1.994838  -5.3179E+01
     1.997571  -4.1921E+01
     2.000304  -5.0253E+01
     2.003036  -4.7111E+01
     2.005769  -4.3995E+01
     2.008502  -5.8741E+01
     2.011234  -5.4541E+01
     2.013967  -4.8634E+01
     2.016700  -5.6112E+01
     2.019432  -5.8059E+01
     2.022165  -7.0877E+01
     2.024898  -5.3573E+01
     2.027630  -6.1750E+01
     2.030363  -6.4893E+01
     2.033095  -4.6144E+01
     2.035828  -3.8300E+01
     2.038561  -5.0635E+01
     2.041293  -5.4824E+01
     2.044026  -5.1560E+01
     2.046759  -5.9444E+01
     2.049491  -5.5727E+01
     2.052224  -5.3546E+01
     2.054957  -5.5024E+01
     2.057689  -5.5512E+01
     2.060422  -5.8472E+01
     2.063155  -5.3126E+01
     2.065887  -4.5073E+01
     2.068620  -3.6452E+01
     2.071353  -4.6535E+01
     2.074085  -4.4183E+01
     2.076818  -5.3349E+01
     2.079551  -5.1982E+01
     2.082283  -5.1403E+01
     2.085016  -5.3553E+01
     2.087749  -5.1082E+01
     2.090481  -5.5133E+01
     2.093214  -5.4897E+01
     2.095947  -5.3407E+01
     2.098679  -5.6847E+01
     2.101412  -5.1783E+01
     2.104145  -6.4344E+01
     2.106877  -5.3461E+01
     2.109610  -5.1508E+01
     2.112342  -5.4801E+01
     2.115075  -5.4841E+01
     2.117808  -6.1669E+01
     2.120540  -5.7154E+01
     2.123273  -5.3481E+01
     2.126006  -5.5192E+01
     2.128738  -5.6325E+01
     2.131471  -5.7896E+01
     2.134204  -6.6122E+01
     2.136936  -7.1177E+01
     2.139669  -5.0916E+01
     2.142402  -5.2811E+01
     2.145134  -5.6830E+01
     2.147867  -5.4571E+01
     2.150600  -6.3429E+01
     2.153332  -5.4587E+01
     2.156065  -6.9217E+01
     2.158798  -6.1499E+01
     2.161530  -6.3381E+01
     2.164263  -6.3949E+01
     2.166996  -5.8208E+01
     2.169728  -5.8279E+01
     2.172461  -5.8872E+01
     2.175194  -5.9371E+01
     2.177926  -6.4136E+01
     2.180659  -6.4864E+01
     2.183392  -6.3680E+01
     2.186124  -6.0418E+01
     2.188857  -6.3853E+01
     2.191589  -6.1591E+01
     2.194322  -5.8962E+01
     2.197055  -5.9356E+01
     2.199787  -5.9614E+01
     2.202520  -6.3166E+01
     2.205253  -5.7663E+01
     2.207985  -5.6734E+01
     2.210718  -6.0516E+01
     2.213451  -5.8870E+01
     2.216183  -6.2016E+01
     2.218916  -6.3852E+01
     2.221649  -6.0102E+01
     2.224381  -6.0849E+01
     2.227114  -6.5019E+01
     2.229847  -5.6255E+01
     2.232579  -6.3637E+01
     2.235312  -5.7736E+01
     2.238045  -6.2022E+01
     2.240777  -5.4920E+01
     2.243510  -5.9394E+01
     2.246243  -5.8331E+01
     2.248975  -7.2194E+01
     2.251708  -5.6924E+01
     2.254441  -5.4014E+01
     2.257173  -6.1721E+01
     2.259906  -5.8350E+01
     2.262639  -6.3817E+01
     2.265371  -6.1360E+01
     2.268104  -6.0967E+01
     2.270836  -5.3653E+01
     2.273569  -6.0706E+01
     2.276302  -5.7892E+01
     2.279034  -5.9682E+01
     2.281767  -5.8871E+01
     2.284500  -5.6087E+01
     2.287232  -6.7158E+01
     2.289965  -5.7452E+01
     2.292698  -6.2022E+01
     2.295430  -5.6863E+01
     2.298163  -5.7526E+01
     2.300896  -6.1191E+01
     2.303628  -5.7823E+01
     2.306361  -6.3721E+01
     2.309094  -5.7706E+01
     2.311826  -5.7519E+01
     2.314559  -6.4528E+01
     2.317292  -6.4570E+01
     2.320024  -5.9102E+01
     2.322757  -6.6578E+01
     2.325490  -5.5421E+01
     2.328222  -6.0615E+01
     2.330955  -6.3449E+01
     2.333688  -7.1827E+01
     2.336420  -6.2660E+01
     2.339153  -6.0372E+01
     2.341886  -5.7034E+01
     2.344618  -5.5260E+01
     2.347351  -5.9824E+01
     2.350083  -5.6783E+01
     2.352816  -5.9079E+01
     2.355549  -6.0584E+01
     2.358281  -7.0875E+01
     2.361014  -5.5914E+01
     2.363747  -6.6921E+01
     2.366479  -6.3487E+01
     2.369212  -5.5604E+01
     2.371945  -5.6870E+01
     2.374677  -5.7607E+01
     2.377410  -6.0837E+01
     2.380143  -7.8656E+01
     2.382875  -6.1506E+01
     2.385608  -6.5328E+01
     2.388341  -6.9456E+01
     2.391073  -7.6880E+01
     2.393806  -5.9149E+01
     2.396539  -6.4118E+01
     2.399271  -6.2548E+01
     2.402004  -5.9780E+01
     2.404737  -6.1405E+01
     2.407469  -5.8837E+01
     2.410202  -7.1333E+01
     2.412935  -6.0552E+01
     2.415667  -6.3382E+01
     2.418400  -6.8144E+01
     2.421133  -6.3957E+01
     2.423865  -6.0748E+01
     2.426598  -6.9716E+01
     2.429330  -6.0321E+01
     2.432063  -5.7184E+01
     2.434796  -6.2106E+01
     2.437528  -6.7621E+01
     2.440261  -6.5565E+01
     2.442994  -6.7009E+01
     2.445726  -6.5815E+01
     2.448459  -5.8009E+01
     2.451192  -6.1903E+01
     2.453924  -7.3071E+01
     2.456657  -5.8611E+01
     2.459390  -5.4056E+01
     2.462122  -5.6679E+01
     2.464855  -7.4445E+01
     2.467588  -5.5366E+01
     2.470320  -6.1700E+01
     2.473053  -5.7668E+01
     2.475786  -5.9478E+01
     2.478518  -5.7432E+01
     2.481251  -6.0947E+01
     2.483984  -5.6891E+01
     2.486716  -5.5797E+01
     2.489449  -1.0141E+02
     2.492182  -7.6386E+01
     2.494914  -6.2089E+01
     2.497647  -5.6536E+01
     2.500380  -5.6828E+01
     2.503112  -5.5046E+01
     2.505845  -5.3756E+01
     2.508578  -6.0540E+01
     2.511310  -6.5572E+01
     2.514043  -5.6904E+01
     2.516775  -5.8408E+01
     2.519508  -6.4812E+01
     2.522241  -6.0563E+01
     2.524973  -6.4586E+01
     2.527706  -7.6247E+01
     2.530439  -6.1636E+01
     2.533171  -6.7952E+01
     2.535904  -5.8127E+01
     2.538637  -6.3889E+01
     2.541369  -6.0397E+01
     2.544102  -6.1843E+01
     2.546835  -6.3759E+01
